Cycle#,Sensor_11,Sensor_9,Sensor_12,Sensor_4,RUL
38,-0.9404196292260942,-0.7029570994401488,-0.3165542749142956,-0.55817398584876,112
39,0.03306808584602314,-0.8791159321057801,0.971519286236364,0.016245781211155882,111
40,0.18283542662637345,-0.6644648095260427,0.307144502063938,0.08846490086086743,110
41,0.14539359143127256,-1.111881073468602,-0.11317423894302525,0.6773284918507356,109
42,0.10795175623619829,-1.016782474857305,-0.5470516490148735,0.5584447102735419,108
43,-0.041815584544125414,-0.886361539619014,-0.5741689871443351,-0.44595658454691717,107
44,-0.2664665957146243,-0.9810072877607234,-0.045380893619371226,0.36623074566741143,106
45,-0.603443112470346,-0.6717104170392766,-0.6012863252737967,-0.22929922559783306,105
46,0.14539359143127256,-1.2807942986210819,0.14444047328701418,-0.10597119050371337,104
47,-0.19158292532444912,-0.9244009790635327,-0.43858229649687286,0.08068745720629127,103
48,0.2951609322115963,-0.9207781753069157,-0.28943693678467985,0.19179379512890887,102
49,1.0065558009181672,-1.2164895319410698,0.37493784738774616,-0.05375121168008007,101
50,0.14539359143127256,-0.8442464459482908,-0.7775490231154513,1.0595342943045463,100
51,0.44492827299192,-0.7477892959283141,-0.3301129439790264,-0.05041802154240457,99
52,0.14539359143127256,-0.8437935954787035,-0.5199343108854119,0.24623590071099252,98
53,-0.004373749349051137,-0.8478692497049077,-0.42502362743214206,-0.022641437061750175,97
54,0.931672130527992,-1.0552747647714114,0.10376446609282178,-0.03264100747477666,96
55,0.257719097016522,-0.9017584555846564,-0.39790628930268046,0.007357274177354558,95
56,0.18283542662637345,-0.7111084078924752,0.9579606171716332,0.4440051822132488,94
57,-0.3413502661047728,-0.8949656985410099,-0.7368730159212589,-0.3615157677257288,93
58,0.44492827299192,-0.9361750912725583,-0.8453423684392595,0.7284374072951438,92
59,0.5572537785771694,-0.8587376609747585,0.4698485308408618,-0.5526186689526341,91
60,0.5946956137722703,-0.8745874274099884,0.14444047328701418,0.4940030342784318,90
61,-0.11669925493430057,-0.947043502542409,-0.08605690081356364,0.16846146416515514,89
62,0.03306808584602314,-0.7387322865367306,-1.021605066280914,-0.25374261994078673,88
63,0.5572537785771694,-0.9665160727342558,-0.7233143468565281,0.32623246401525496,87
64,1.0439976361132415,-1.0412364002145311,-0.24876092959048746,-0.5670624928825866,86
65,0.33260276740669714,-0.8954185490105974,-0.46569963462633446,0.30956651332687746,85
66,0.931672130527992,-0.5969900895590012,-1.0080463972161833,0.14401806982217624,84
67,0.931672130527992,-1.1956584103404608,-0.09961556987829445,0.811767160737107,83
68,0.03306808584602314,-1.0792758396590498,-0.6284036634032583,0.0584661896217627,82
69,0.10795175623619829,-0.867794670366342,-0.5741689871443351,0.2851231189838986,81
70,0.18283542662637345,-1.2001869150362525,-0.7233143468565281,0.10179766141156942,80
71,0.8193466249427426,-1.144939157747824,0.307144502063938,0.2517912176071183,79
72,0.03306808584602314,-0.9375336426812381,-0.46569963462633446,0.44289411883402363,78
73,0.5946956137722703,-0.7369208846584633,0.40205518551720776,0.44067199207557334,77
74,0.03306808584602314,-0.9416092969074424,-0.5877276562090659,-0.2226328453224568,76
75,-0.30390843090969855,-1.3464576167097737,-0.8860183756334519,0.5351123793097882,75
76,0.10795175623619829,-1.0516519610147943,-0.3301129439790264,0.23623633029794075,74
77,0.5198119433820951,-0.5431008836792526,-0.8724597065687211,0.7339927241912696,73
78,0.33260276740669714,-0.7215239686928209,-0.6012863252737967,0.4262281681456209,72
79,0.3700446026017714,-1.1576189708959421,-1.3470131238347616,-0.0315299440955515,71
80,0.22027726182144772,-0.80348990368633,-0.8046663612449129,1.4361847798622058,70
81,0.18283542662637345,-1.0896914004593132,-1.0487224044103756,1.015091759135489,69
82,0.8567884601378434,-1.0308208394142677,-0.24876092959048746,-0.22152178194323163,68
83,0.44492827299192,-1.1390521016432702,-0.045380893619371226,-0.2226328453224568,67
84,0.5198119433820951,-1.0901442509289005,-0.7775490231154513,0.8862084071452689,66
85,0.6321374489673446,-0.8129997635474185,-0.28943693678467985,1.121753843541206,65
86,0.7070211193574931,-0.8818330349232222,-0.12673290800775605,0.2417916471940666,64
87,0.5572537785771694,-1.0588975685280282,-0.5470516490148735,1.1639742519518128,63
88,0.8942302953329176,-0.9031170069934187,-1.252102440381492,0.5617779004112174,62
89,-0.041815584544125414,-0.9705917269604601,-0.05893956268410203,0.6484408439908561,61
90,0.8193466249427426,-1.069313129328374,-0.7504316849859897,1.1917508364324674,60
91,0.257719097016522,-0.8193396701215598,-0.42502362743214206,1.0173138858939395,59
92,0.5198119433820951,-0.7097498564837953,-0.8860183756334519,-0.29040771145526767,58
93,0.18283542662637345,-1.1050883164249556,-0.1674089152021026,0.4506715624885998,57
94,0.5198119433820951,-0.8007728008688879,-0.8046663612449129,0.5162243018629351,56
95,0.744462954552594,-1.1961112608100481,-0.6555210015328741,0.5795549144788453,55
96,0.5572537785771694,-0.6563135010736341,-0.24876092959048746,0.20179336554193536,54
97,1.3060904824788147,-0.751412099684931,-0.5063756418206811,0.6695510481961595,53
98,0.18283542662637345,-1.147656260565266,-0.9131357137629135,0.6106646890971752,52
99,1.0439976361132415,-1.1195795314514232,-0.9131357137629135,0.8317663015631852,51
100,0.6695792841624189,-0.6400108841688168,-1.1165157497340297,1.0939772590605517,50
101,0.7819047897476683,-0.9755730821257569,-0.6961970087270665,1.3639656602125196,49
102,0.7070211193574931,-0.9619875680384641,-0.8453423684392595,0.5051136680706835,48
103,0.8942302953329176,-0.9397978950291752,-0.30299560584941065,0.23290314016026525,47
104,0.8942302953329176,-1.1938470084621935,-1.170750425993107,1.095088322439777,46
105,1.2686486472837402,-0.797149997112271,-0.5334929799501427,0.3340099076698564,45
106,1.5307414936493133,-0.8442464459482908,-1.3063371166404152,0.3728971259427624,44
107,0.2951609322115963,-0.6028771456634728,-0.7233143468565281,1.241748688497625,43
108,0.931672130527992,-1.2730958406382606,-0.6961970087270665,1.4728498713766869,42
109,0.6321374489673446,-0.8238681748173516,-1.6181865051295319,0.351786921737459,41
110,0.8193466249427426,-1.0222166804922717,-0.9402530518923751,0.5551115201358664,40
111,0.7819047897476683,-0.6857487815961568,-0.9673703900218367,0.7906569565318036,39
112,0.10795175623619829,-0.8994942032368017,-1.1571917569283763,0.755102928396573,38
113,1.2312068120886395,-0.9837243905781655,-1.387689131028954,0.1695725275443803,37
114,0.8193466249427426,-1.1191266809818359,-1.5097171526116855,0.679550618609186,36
115,0.9691139657230663,-0.7799416792682788,-0.27587826771994906,0.7284374072951438,35
116,1.0439976361132415,-0.9859886429261026,-0.9538117209571059,1.2050835969831692,34
117,1.343532317673889,-0.9189667734285661,-1.238543771316761,1.2173052941546714,33
118,1.1937649768935652,-0.7889986886598623,-0.9944877281514525,0.2684571682954958,32
119,1.156323141698491,-0.8333780346784401,-0.9538117209571059,0.8839862803868186,31
120,1.2686486472837402,-1.0833514938852542,-1.4148064691584157,0.9062075479713219,30
121,1.5307414936493133,-0.9090040630978903,-1.8758012173597254,0.9417615761065777,29
122,1.867718010405035,-0.8931542966626603,-1.0487224044103756,1.5350694206133466,28
123,1.343532317673889,-1.0625203722846452,-1.7130971885828017,1.2239716744300224,27
124,1.7179506696247113,-0.8048484550950922,-1.5097171526116855,1.1961950899493679,26
125,1.680508834429637,-0.5186469583220267,-0.9944877281514525,1.6739523430166185,25
126,1.343532317673889,-0.876398829288338,-1.5639518288706087,1.2306380547053735,24
127,1.7179506696247113,-1.1041826154857808,-0.9809290590865675,0.875097773352992,23
128,1.0439976361132415,-0.7092970060142079,-1.3470131238347616,2.081712603192633,22
129,1.4184159880640639,-1.0675017274500243,-1.1300744187987606,1.0673117379591224,21
130,1.343532317673889,-1.1553547185480875,-1.4283651382231466,0.6017761820633486,20
131,2.0549271863804597,-0.6069527998896772,-1.7402145267122633,1.8372786597628694,19
132,1.1188813065034167,-0.7432607912325223,-1.8486838792302638,1.1261980970581067,18
133,2.0174853511853588,-0.6314067252469031,-1.6995385195180708,0.811767160737107,17
134,1.7179506696247113,-0.7188068658752964,-1.2792197785109536,1.8183905823160165,16
135,1.3060904824788147,-0.8632661656705503,-2.214767943978304,1.4617392375844098,15
136,1.6430669992345361,-0.9176082220198862,-2.079181253330842,1.1106432097489545,14
137,2.2421363623558577,-0.9139854182632694,-1.9029185554891872,1.740616145770179,13
138,1.6430669992345361,-0.5797817717150091,-1.9571532317481104,2.243927856559659,12
139,2.2046945271607834,-0.8347365860872024,-1.387689131028954,1.715061688047975,11
140,1.9800435159902845,-0.6291424728989661,-1.5775104979353396,1.1195317167827556,10
141,1.7553925048197856,-0.8410764926612614,-2.662204023114729,1.5206255966833941,9
142,2.354461867941107,-1.0457649049103228,-2.0249465770719186,2.010604546922147,8
143,2.2046945271607834,-0.8700589227141966,-2.119857260525034,1.9050535258956551,7
144,1.7928343400148865,-0.6694461646914218,-2.0249465770719186,1.5428468642679227,6
145,1.6430669992345361,-0.9049284088716859,-2.635086684985267,2.022826244093649,5
146,2.5791128791115794,-0.5190998087916141,-1.9029185554891872,1.3561882165579433,4
147,3.1032985718427257,-1.0987484098508966,-2.431706649014151,2.2850372015910154,3
148,2.2046945271607834,-1.2078853730190737,-2.0927399223955727,1.373965230625546,2
149,2.0549271863804597,-0.8125469130779135,-2.8520253900212684,2.150598532704644,1
150,2.6165547143066803,-0.864171866609725,-2.499499994337805,2.597246011153565,0
1,-1.6892563331277128,0.015716595779420958,1.2562513365960193,-1.4125817244736953,200
2,-1.57693082754249,-0.0839105075276677,2.1917995020632155,-1.5814633581160722,199
3,-1.57693082754249,-0.34701663035218716,1.6494527394735208,-1.3492511118578103,198
4,-1.8764655091031373,-0.14821527420767966,1.9477434588979068,-0.2815192044214411,197
5,-1.4646053219572406,-0.14459247045106274,1.486748710696597,-0.9792670065755019,196
6,-1.764140003517888,-0.11244008711101558,1.5274247178907894,-0.8459394010683557,195
7,-0.9778614644211685,-0.09704317114537311,1.568100725085136,-0.9626010558870991,194
8,-0.6408849476654468,-0.027304198830476953,1.0799886387543647,-1.827008364925061,193
9,-1.277396145981816,0.2543687932467969,1.26981000566075,-1.5947961186667994,192
10,-1.2399543107867417,0.12892921317380243,1.4460727035024046,-1.9236708789177515,191
11,-1.4271634867621663,0.10719239063410096,1.8121567682504447,-0.9281580911310937,190
12,-2.026232849883461,0.04741612864988072,1.554542056020251,-0.7526100772133407,189
13,-1.6143726627375643,-0.11198723664142816,1.703687415732444,-1.0392644290537114,188
14,-1.0527451348113437,-0.03590835775239064,1.337603350984404,-1.183702668353109,187
15,-1.6143726627375643,0.20817804534986947,1.5409833869555203,-1.580352294736847,186
16,-1.4271634867621663,0.048321829588973166,2.313827523645947,-0.9103810770634658,185
17,-1.4646053219572406,-0.10293022724992708,1.73080475386206,-1.5036889215702347,184
18,-1.8015818387129623,-0.06670218968367558,1.4460727035024046,-1.391471520268392,183
19,-1.277396145981816,0.03156636221465084,0.9172846099774408,-1.1370380064256016,182
20,-0.865535958835919,-0.09840172255413535,1.3511620200491348,-2.192548216690469,181
21,-0.9404196292260942,0.01707514718818319,1.9613021279626377,-1.612573132734402,180
22,-1.57693082754249,0.08907837185093402,0.9444019481069024,-1.0470418727082875,179
23,-1.1276288052014922,-0.021869993195510397,1.1613406531427495,-0.6637250068752517,178
24,-1.3897216515670654,-0.6182740616291154,1.2833686747254809,-1.6159063228720776,177
25,-1.5020471571523148,0.09360687654672575,1.188457991272211,-1.3014753865510778,176
26,-1.4646053219572406,0.15836449369632513,1.9070674517037145,-1.3548064287539363,175
27,-1.7266981683228138,0.38343117707632585,1.8392741063799063,-1.505911048328685,174
28,-0.7157686180555954,-0.036814058691565454,1.120664645948557,-1.385916203372266,173
29,-1.8015818387129623,0.11217374579939773,1.2291339984665577,-1.1870358584907847,172
30,-1.3897216515670654,0.18372411999264351,1.4596313725671355,-1.3925825836476171,171
31,-1.7266981683228138,0.11670225049518947,1.581659394149867,-1.6959028861763652,170
32,-0.37879210129987373,-0.049493871839765835,1.7985980991857138,-2.0503321041495215,169
33,-1.3148379811769169,0.1148908486169222,1.7985980991857138,-1.4770234004688054,168
34,-1.6518144979326386,-0.5340438742876691,1.5952180632145976,-0.3837370353102574,167
35,-1.951349179493286,0.058284539919731454,1.5952180632145976,-0.911492140442691,166
36,-1.57693082754249,0.13345771786959418,1.5138660488260587,-1.4025821540606689,165
37,-1.0527451348113437,0.17240285825320537,1.052871300624903,-1.3170302738602553,164
38,-1.9139073442982117,-0.15093237702512174,0.6189938905530548,-1.7092356467270924,163
39,-1.277396145981816,-0.1781034051997898,1.052871300624903,-0.9403797883025705,162
40,-1.839023673908063,0.0025839321616331666,0.9308432790421716,-1.6825701256256633,161
41,-1.5394889923473891,-0.21523714370513372,1.337603350984404,-1.8725619634733435,160
42,-0.3413502661047728,0.009829539674866992,0.7816979193299786,-1.2414779640728684,159
43,-1.4271634867621663,-0.10293022724992708,1.3240446819196732,-1.465912766676554,158
44,-1.3148379811769169,0.009376689205361954,1.581659394149867,-1.302586449930303,157
45,-1.6892563331277128,-0.03590835775239064,0.822373926524171,-1.5259101891547633,156
46,-1.1276288052014922,-0.14368676951188794,2.2053581711279464,-0.5792841900540634,155
47,-1.3897216515670654,-0.021869993195510397,1.581659394149867,-0.8659385418944087,154
48,-2.4755348722244324,0.23353767164618786,2.246034178322293,-1.6425718439735066,153
49,-1.1650706403965931,-0.3130528451338727,1.8392741063799063,-1.6770148087295373,152
50,-0.865535958835919,0.06326589508502822,2.1782408329984846,-1.3303630344109574,151
51,-1.2025124755916674,0.15338313853094598,0.5105245380350543,-1.588129738391423,150
52,-1.0527451348113437,0.3417689338752726,0.8766086027830943,-2.0203333929104166,149
53,-1.6892563331277128,0.13572197021744883,0.7952565883947094,-1.6425718439735066,148
54,-1.1650706403965931,0.34629743857098194,1.8935087826388295,-2.1325507942122597,147
55,-1.4646053219572406,-0.06624933921408817,1.8935087826388295,-0.9159363939595917,146
56,-1.3522798163719911,-0.1332712087116246,1.852832775444637,-1.2437000908313187,145
57,-1.57693082754249,0.12621211035636035,1.4053966963082123,-1.1348158796671515,144
58,-1.0153032996162428,-0.1948588725741121,1.3511620200491348,-0.7037232885274082,143
59,-1.8015818387129623,0.15745879275715033,1.6494527394735208,-0.8259402602422775,142
60,-0.7906522884457705,0.15972304510508736,1.0799886387543647,-1.1059282318072718,141
61,-1.3522798163719911,-0.22293560168795495,1.5274247178907894,-2.1092184632485056,140
62,-0.7532104532506697,0.1379862225653859,0.4427311927114002,-1.4225812948867218,139
63,-1.3148379811769169,0.14568468054812475,1.1613406531427495,-1.6847922523841135,138
64,-1.3522798163719911,0.1764785124794097,0.754580581200517,-1.171480971181607,137
65,-0.865535958835919,0.244858933385626,1.6494527394735208,-0.9503793587155971,136
66,-1.7266981683228138,0.15428883947012081,1.2155753294016727,-1.591462928529124,135
67,-1.277396145981816,0.16787435355749603,1.554542056020251,-0.640392675911498,134
68,-1.3148379811769169,0.0030367826312205776,0.38849651645247696,-1.0359312389160358,133
69,-0.6783267828605211,0.05737883898055664,0.7816979193299786,-1.8003428438236317,132
70,-0.7532104532506697,0.2588972979425062,1.188457991272211,-1.12592737263335,131
71,-0.5660012772752717,0.012093792022804044,0.8766086027830943,-0.12263714119211612,130
72,-1.3897216515670654,0.28425692423890697,1.0935473078190954,-0.2381877326316344,129
73,-1.0153032996162428,0.29195538222172823,0.3613791783228612,-1.024820605123759,128
74,-1.5020471571523148,0.09088977372928367,0.971519286236364,-0.9814891333339523,127
75,-1.0527451348113437,-0.01009588098648484,1.568100725085136,-0.26929750724996426,126
76,-1.1276288052014922,0.14477897960903233,1.120664645948557,-0.9459351051986964,125
77,-1.277396145981816,0.39339388740708414,1.7985980991857138,-0.5203978309550791,124
78,-1.3522798163719911,0.14523183007861973,1.1071059768838263,-0.292629838213718,123
79,-1.090186970006418,0.06734154931123255,1.581659394149867,-1.7892322100313802,122
80,-0.7906522884457705,0.3530901956147107,1.852832775444637,-0.9170474573388169,121
81,-1.1650706403965931,0.3408632329360977,1.1342233150132879,-1.0770405839473922,120
82,-1.0527451348113437,0.1733085591923802,0.8088152574594402,-0.765942837764068,119
83,-1.3897216515670654,0.2118008491064864,0.754580581200517,-1.2703656119327478,118
84,-0.7532104532506697,0.018433698596863047,1.0121952934305565,-1.1670367176647065,117
85,-1.2399543107867417,0.3123336533526675,1.785039430120983,-0.8926040629958379,116
86,-0.865535958835919,0.043340474423676396,1.0935473078190954,-0.6115050280516184,115
87,-1.1276288052014922,0.11443799814733478,2.029095473286292,-1.8725619634733435,114
88,-0.6783267828605211,0.5858553369775327,1.0664299696896338,-1.1548150204932297,113
89,-1.4646053219572406,0.27429421390814873,1.2969273437902116,-1.0303759220198847,112
90,-1.5394889923473891,0.37301561627606256,1.1071059768838263,-0.8181628165877013,111
91,-1.0527451348113437,0.41694211182513524,1.5274247178907894,-0.362626831104954,110
92,-0.6783267828605211,0.6922751973282677,1.5274247178907894,-1.0014882741600053,109
93,-1.0527451348113437,0.5491744489417761,1.486748710696597,-0.4137357465493621,108
94,-0.4911176068851231,0.4441131399997209,1.2155753294016727,-0.8303845137591781,107
95,-1.3522798163719911,0.4332447287298702,1.3240446819196732,-1.5392429497054905,106
96,-0.7157686180555954,0.13526911974786143,0.6189938905530548,-1.2503664711066695,105
97,-0.90297779403102,0.1710443068445255,0.7816979193299786,-0.5315084647473307,104
98,-0.9778614644211685,0.17919561529693417,0.8630499337183635,-0.9503793587155971,103
99,-1.3148379811769169,0.7737882818521894,1.4053966963082123,-0.9570457389909733,102
100,-1.57693082754249,0.6306875334656978,1.039312631560018,-1.6025735623213755,101
101,-0.7906522884457705,0.5518915517592182,0.7681392502652478,-0.7770534715563197,100
102,-0.90297779403102,0.5102293085580826,1.052871300624903,-1.3725834428215642,99
103,-1.277396145981816,0.15111888618309133,0.605435221488324,-0.6237267252231204,98
104,-0.7157686180555954,0.48894533648796845,1.0664299696896338,-0.6548364998414504,97
105,-1.277396145981816,0.5482687480026013,1.0799886387543647,-1.0592635698797643,96
106,-0.7906522884457705,0.6198191221958471,0.8494912646536327,-0.8814934292035863,95
107,-1.5020471571523148,0.01798084812727564,0.8766086027830943,-0.35040513393347716,94
108,-1.3522798163719911,0.7959779548614783,1.3782793581785964,-1.434802992058224,93
109,-0.11669925493430057,0.3983752425724633,0.9850779553010949,-0.3092957889020955,92
110,-1.3148379811769169,0.7769582351392189,1.337603350984404,-1.6381275904566062,91
111,-1.9139073442982117,0.4658499625395048,1.6494527394735208,-1.1381490698048269,90
112,-0.6783267828605211,0.4500001961042749,1.3240446819196732,-0.5826173801917388,89
113,-1.3522798163719911,0.8109220203575334,0.6461112286825164,-0.8148296264500258,88
114,-0.9778614644211685,0.5555143555158352,1.2833686747254809,-1.0648188867759154,87
115,-1.1276288052014922,0.6411030942659611,0.41561385458193856,-0.9203806474764923,86
116,-1.1276288052014922,0.8553013663761111,0.5512005452294008,-2.500312772736118,85
117,-0.19158292532444912,0.5129464113755247,0.6596698977472472,-0.7292777462496123,84
118,-1.4271634867621663,0.9716839370576045,1.052871300624903,0.35956436539206044,83
119,-1.57693082754249,0.6555943092924288,0.6732285668119781,-1.2292562669013916,82
120,-1.3522798163719911,1.0051948718063315,0.6325525596177856,-1.5492425201185172,81
121,-0.22902476051955,0.35490159749297795,0.6867872358767089,-1.1559260838724548,80
122,-1.2025124755916674,0.8951522076989795,1.0935473078190954,-0.49928762674977567,79
123,-0.4911176068851231,0.7783167865479812,1.486748710696597,-1.174814161319308,78
124,-0.07925741973919968,0.9639854790747833,0.5105245380350543,-1.3436957949616846,77
125,-0.865535958835919,0.7262389825465821,0.8088152574594402,-0.6992790350104823,76
126,-0.9778614644211685,0.7054078609459732,0.3342618401933996,-1.2114792528337637,75
127,-1.090186970006418,0.871151132811341,1.2020166603369418,-0.5970612041216913,74
128,-0.6783267828605211,0.9612683762572588,0.307144502063938,-0.22485497208090713,73
129,-0.5285594420801975,0.7651841229301933,0.90372594091271,-1.100372914911146,72
130,-0.6408849476654468,1.118407489200713,0.8901672718479792,-1.0859290909811936,71
131,-0.416233936494948,0.9431543574741742,0.8494912646536327,-1.4970225412948837,70
132,-0.603443112470346,0.8005064595572701,1.2562513365960193,-1.232589457039067,69
133,-0.9778614644211685,1.0441400121899427,0.5240832070997851,-0.23263241573550855,68
134,-1.0527451348113437,1.1981091718463674,1.3647206891138657,-0.007086549752597857,67
135,-0.19158292532444912,1.2796222563702893,0.9850779553010949,-1.2237009500052405,66
136,-0.37879210129987373,1.2615082375872047,0.7410219121357862,-0.41818000006626277,65
137,-1.0527451348113437,1.22754445236889,-0.05893956268410203,-0.4848438028198485,64
138,-0.9404196292260942,1.41185459348693,0.5647592142941316,-0.7737202814186441,63
139,-1.4271634867621663,1.5762393139435358,1.0121952934305565,-0.3759595916556812,62
140,-0.6408849476654468,1.2094304335858055,0.6867872358767089,-1.0448197459498372,61
141,-0.9404196292260942,1.3312472099021007,1.120664645948557,-0.6859462744597803,60
142,-0.865535958835919,1.6985089407295006,0.1715578114164758,-0.5892837604670899,59
143,-0.416233936494948,1.549521136238455,1.4596313725671355,-0.4104025564116866,58
144,-0.603443112470346,1.1750137978979038,0.5918765524235932,-0.36818214800110505,57
145,-0.7157686180555954,1.2098832840553106,0.5918765524235932,-1.0537082529836386,56
146,-0.15414109012937485,1.3534368829113896,1.052871300624903,-0.3737374648972309,55
147,-0.6408849476654468,1.586202024274294,0.90372594091271,-0.4926212464744247,54
148,-0.2664665957146243,1.5535967904646595,0.6596698977472472,-0.9092700136842407,53
149,-1.839023673908063,1.8832719323171279,1.3104860128549425,-0.8314955771384033,52
150,-0.7906522884457705,1.6921690341554416,0.4969658689703234,-0.27707495090454043,51
151,-0.4911176068851231,2.0490152041824956,1.0799886387543647,-0.19374519746257723,50
152,0.07050992104112402,1.803117399201886,2.00197813515683,1.1695295688479388,49
153,-0.22902476051955,1.9964845497115093,0.2800271639344764,0.21290399933418702,48
154,-0.6408849476654468,1.7071130996514967,0.25290982580501475,-0.33040599310739893,47
155,-0.30390843090969855,1.804023100141061,0.8088152574594402,0.28623418236312376,46
156,-0.3413502661047728,1.8692335677602476,-0.11317423894302525,-0.488176992957524,45
157,-0.15414109012937485,2.3700861871129684,0.8088152574594402,-0.8381619574137543,44
158,-0.37879210129987373,2.3035171680851017,0.6461112286825164,-1.0848180276019683,43
159,-0.4911176068851231,2.272270485684229,-0.18096758426683343,-0.7748313447978693,42
160,-0.19158292532444912,2.339292355181683,0.14444047328701418,-0.13152564822591745,41
161,-0.37879210129987373,2.1056215128796865,0.13088180422228338,0.37067499918431207,40
162,0.4074864377968457,2.2541564669011445,0.754580581200517,0.24290271057329174,39
163,-0.22902476051955,2.512281234560285,0.8630499337183635,0.32289927387757944,38
164,-0.7157686180555954,2.6114554873977864,1.2020166603369418,-0.7115007321819844,37
165,0.4074864377968457,2.989585629495037,0.7003459049414397,0.24623590071099252,36
166,0.14539359143127256,2.630928057589633,0.07664712796336016,0.24068058381484142,35
167,-0.11669925493430057,2.6069269827019945,-0.6690796705976049,-0.6326152322569218,34
168,-0.11669925493430057,3.0113224520347384,-0.42502362743214206,0.24068058381484142,33
169,-0.5660012772752717,2.8641460494220423,0.5783178833588624,-0.5115093239212777,32
170,0.5572537785771694,3.1643859107519883,0.5240832070997851,0.17957209795740678,31
171,1.0814394713083157,3.477305585230052,-0.07249823174883284,1.007314315480913,30
172,0.14539359143127256,3.0774386205931,-0.05893956268410203,0.2217925063680136,29
173,-0.11669925493430057,2.9977369379474457,0.0224124517042828,-0.6126160914308436,28
174,0.10795175623619829,3.548855959423298,-0.5741689871443351,1.0017589985847872,27
175,-0.3413502661047728,3.258125957954523,-0.18096758426683343,0.35067585835823384,26
176,0.22027726182144772,3.3844712389666096,-0.045380893619371226,-0.05041802154240457,25
177,-0.416233936494948,3.7290904463151335,0.06308845889862935,-0.07930566940228415,24
178,0.6695792841624189,3.90117362475456,0.3342618401933996,-0.1948562608418024,23
179,0.44492827299192,4.152958485839724,-0.26231959865521826,0.36289755552973596,22
180,-0.15414109012937485,4.10133353230783,-0.23520226052575663,-0.3048515353851948,21
181,0.18283542662637345,3.6108964737553726,-0.7368730159212589,0.9662049704495566,20
182,0.18283542662637345,4.421951664768715,-0.7233143468565281,0.8417658719762118,19
183,0.5198119433820951,4.615318815278338,0.2935858329992072,0.15957295713132855,18
184,0.8193466249427426,4.448216992004208,-0.5063756418206811,0.7351037875704948,17
185,0.8942302953329176,4.4115361039684515,-0.5063756418206811,1.3217452518019128,16
186,0.44492827299192,4.797364704048523,-0.1674089152021026,0.722882090399018,15
187,0.48237010818702086,4.514786011032157,-0.6555210015328741,1.417296702415378,14
188,1.156323141698491,4.83404559208428,-0.8453423684392595,0.9406505127273526,13
189,1.343532317673889,5.122964191674788,-0.03182222455464042,1.0762002449929238,12
190,1.4184159880640639,5.581248866887198,-0.5877276562090659,0.9828709211379341,11
191,1.3060904824788147,5.374296202290282,-0.8453423684392595,1.5739566388862527,10
192,1.3809741528689632,5.62653391384495,-1.7673318648417249,1.2528593222899018,9
193,1.3809741528689632,5.721632512456248,-0.8589010375039903,2.0517138919535287,8
194,2.0174853511853588,6.435777702980025,-0.46569963462633446,1.0539789774084205,7
195,1.867718010405035,6.3610573754996675,-0.9538117209571059,2.452807771854167,6
196,1.156323141698491,6.083912888118268,-1.1165157497340297,1.676174469775069,5
197,1.4932996584542124,6.3882284036743355,-1.4419238072878773,0.8973190409375206,4
198,1.156323141698491,6.764547143893319,-2.106298591460303,2.7661276447959415,3
199,1.0439976361132415,7.048031537848778,-1.238543771316761,2.25059423683501,2
200,1.6430669992345361,7.228718875210284,-1.4419238072878773,2.5572477295014338,1
201,2.129810856770608,7.903013224411193,-1.536834490741147,2.1661534200138215,0
1,-1.839023673908063,-0.6241611177336692,1.5274247178907894,-1.859229202922616,221
2,-1.277396145981816,-0.37192340617891817,2.2053581711279464,-1.8781172803694692,220
3,-1.3148379811769169,-0.8057541560341847,1.0935473078190954,-1.491467224398758,219
4,-1.6143726627375643,-0.35380938739583356,1.486748710696597,-2.3092098715092124,218
5,-1.277396145981816,-0.864171866609725,1.188457991272211,-1.3959157737853178,217
6,-1.9139073442982117,-0.4824189207558575,1.2833686747254809,-1.5581310271523183,216
7,-1.2025124755916674,-0.6132927064637361,1.9748607970273684,-1.6303501468020298,215
8,-1.1276288052014922,-0.41901985501502037,1.188457991272211,-1.8381189987173128,214
9,-1.8764655091031373,-0.4452851822505136,1.188457991272211,-0.8514947179644815,213
10,-1.57693082754249,-0.5720833137321879,1.1342233150132879,-1.1537039571140044,212
11,-1.4271634867621663,-0.8116412121387386,1.63589407040879,-0.9159363939595917,211
12,-2.0636746850785355,-0.7174483144666165,1.7172460847971749,-1.4081374709567946,210
13,-1.3522798163719911,-0.7586577071981648,0.8359325955889019,-1.5281323159132136,209
14,-1.6892563331277128,-1.0027441103004249,1.1748993222074802,-0.9514904220948475,208
15,-1.3522798163719911,-0.6458979402733708,1.73080475386206,-1.6603488580411347,207
16,-1.8015818387129623,-0.5915558839240347,1.26981000566075,-1.289253689379601,206
17,-1.9139073442982117,-0.5190998087916141,1.6223354013440592,-0.8826044925828115,205
18,-0.8280941236408448,-0.5195526592612014,0.8901672718479792,-1.4959114779156586,204
19,-1.6143726627375643,-0.31712849936007703,1.1613406531427495,-1.4214702315074967,203
20,-1.1650706403965931,-0.8161697168345303,1.3647206891138657,-1.314808147101805,202
21,-1.3897216515670654,-0.6676347628130722,0.7952565883947094,-1.081484837464293,201
22,-1.5020471571523148,-0.776318875511662,0.8494912646536327,-1.2925868795172764,200
23,-1.3522798163719911,-0.7853758849032454,1.26981000566075,-1.453691069505077,199
